id,host_id,price,number_of_reviews,last_review
5102132,26260328,45,1,2016-02-16
5102389,26362901,225,63,2017-11-14
5104668,24915685,180,0,
5105514,26380626,90,1,2018-04-29
5105632,15321576,60,0,
5105768,26382036,120,31,2019-05-27
5105805,8329975,150,15,2019-06-29
5106041,4265630,80,51,2019-06-22
5106214,22984995,275,11,2018-07-18
5106749,26388856,110,35,2019-05-24
5110224,26405093,85,0,
5110541,1965783,245,3,2015-05-24
5112761,2638171,90,0,
5113910,10125456,115,51,2019-05-15
5115372,26432133,54,430,2019-07-03
5115534,26433326,195,3,2015-12-30
5116726,7203997,995,43,2019-06-13
5116727,2897021,120,7,2017-01-04
5117339,26446036,135,78,2019-06-02
5119201,17450152,150,38,2019-06-21
5122899,9059339,61,167,2019-05-22
5123033,1475015,115,0,
5126391,26003292,63,104,2019-06-23
5127131,1946840,185,21,2019-06-04
5131879,26529661,1763,0,
5132306,24711354,33,20,2019-04-06
5132986,2086194,55,3,2015-05-17
5133942,7088204,150,8,2019-05-20
5135121,5125933,80,3,2017-08-27
5136673,8118080,40,0,
5136833,26558533,79,8,2016-10-16
5137531,7881946,140,5,2015-03-05
5141379,21112602,198,15,2016-09-29
5143959,20518366,65,0,
5144689,26597048,117,126,2019-07-05
5144831,2055698,125,2,2016-08-25
5146173,26606802,510,12,2016-10-23
5148878,215570,125,5,2018-01-01
5149368,1867263,170,0,
5152230,26640253,65,61,2019-04-24
5159567,22011099,195,21,2018-08-15
5159990,115669,115,8,2017-05-17
5160871,8780729,135,31,2016-12-05
5161173,1027417,350,5,2019-02-19
5162578,23719409,115,28,2018-12-08
5162580,23719409,45,205,2019-06-21
5164045,26710027,65,21,2016-07-17
5168749,10433019,135,3,2019-06-30
5172992,23386756,40,0,
5173154,26756453,70,0,
5175054,22305520,199,119,2019-06-11
5178944,18388649,100,0,
5179493,4406876,195,5,2019-06-13
5179556,26789544,200,0,
5179785,10711342,150,1,2018-08-14
5180624,26794599,60,1,2015-09-21
5181492,15714652,70,21,2019-05-18
5181720,5399418,30,0,
5183502,1762555,100,38,2019-06-12
5184986,26819401,180,3,2016-02-16
5185359,5788393,105,19,2018-02-17
5188746,5896802,110,7,2018-02-26
5188840,26377263,38,5,2017-12-02
5191617,3977023,70,1,2015-08-31
5191630,21538710,72,11,2016-11-11
5191965,610690,75,35,2019-06-26
5192165,26856159,63,209,2019-06-13
5192219,26856159,58,194,2019-06-22
5192459,10677483,70,0,
5193421,1002840,145,63,2019-06-24
5193916,26867230,45,3,2016-07-15
5194812,23909946,60,77,2019-06-19
5195409,12879620,158,2,2018-08-01
5195568,26877037,139,3,2015-10-14
5195654,26877931,45,20,2017-10-23
5199439,23772724,99,13,2019-05-25
5199814,26899122,85,1,2015-09-01
5200433,24052348,85,14,2019-04-03
5204458,1238879,95,2,2015-08-27
5205123,81928,150,45,2018-12-24
5205171,1242374,96,82,2019-06-16
5207973,26942242,230,1,2015-03-31
5210286,8353665,150,4,2019-05-15
5211090,26958002,225,2,2015-06-25
5211296,17448220,130,138,2019-06-18
5212133,2265800,116,0,
5213963,26975156,115,1,2015-04-01
5214511,25762289,126,3,2019-06-04
5216799,26564745,174,17,2016-01-03
5217507,3510638,149,13,2018-05-20
5219488,26781249,150,10,2018-05-29
5224210,1220404,100,1,2016-05-03
5225088,2265022,150,16,2019-05-17
5227024,27046912,89,56,2019-06-20
5229212,1226742,308,62,2019-06-24
5231104,27072226,40,0,
5231817,2119276,150,5,2018-03-28
5232121,3339701,55,90,2019-06-21
5232570,27081028,55,16,2019-05-18
5233279,19034179,139,2,2017-01-03
5233345,27084741,90,27,2018-10-22
5236146,4655245,249,150,2019-06-18
5236234,12762559,150,0,
5237336,189275,95,49,2019-06-30
5237422,1297675,135,79,2019-06-19
5238491,675317,45,0,
5240711,27121854,289,169,2019-01-02
5241757,1884659,97,47,2019-06-09
5242156,956379,180,84,2019-05-31
5247202,172672,75,32,2019-05-06
5248975,9423379,320,10,2018-08-21
5251338,17129810,60,66,2018-11-02
5251340,17129810,60,118,2019-07-07
5251586,5102579,144,6,2016-09-01
5251624,3114551,40,0,
5251673,27181264,115,0,
5251719,27181498,75,0,
5252343,419629,47,2,2015-02-23
5257388,27212322,1450,0,
5258014,3605729,100,19,2019-05-05
5258459,1519119,50,0,
5259407,2119276,250,3,2015-12-23
5260942,1478146,115,9,2018-10-15
5261712,17491348,60,1,2015-05-15
5261913,27238076,135,195,2019-06-28
5262076,4534649,50,170,2019-06-23
5262333,27053744,149,1,2015-02-28
5266736,27261471,120,1,2019-06-30
5266888,14684238,150,22,2019-06-19
5267177,27263990,110,0,
5268045,10698270,95,21,2019-02-09
5268960,6155803,190,12,2017-10-15
5269840,27277459,139,77,2019-06-26
5270589,26732630,115,0,
5271661,6960329,130,2,2019-06-30
5271997,6716330,125,124,2019-06-24
5276602,20114391,45,14,2019-01-14
5276704,27314977,110,8,2018-12-20
5276908,8858347,120,12,2018-08-13
5277117,6023360,50,1,2015-05-16
5277242,8627814,100,3,2016-04-13
5278810,6900870,75,14,2016-09-19
5278927,7503643,129,7,2019-06-01
5279859,6339750,196,66,2019-07-02
5279902,7181834,400,0,
5279925,153675,140,1,2015-09-01
5284341,15264295,60,0,
5285141,11483208,55,4,2016-04-24
5285553,2423067,175,24,2019-03-11
5285867,11601961,90,24,2019-04-07
5286096,3866196,281,3,2016-04-22
5286482,27371081,50,21,2019-04-21
5287414,27376622,65,49,2019-06-19
5287733,27379417,85,243,2018-04-30
5288228,860636,38,15,2018-10-01
5288376,11297009,59,15,2017-09-04
5288942,1189622,40,15,2016-11-14
5292616,16427090,229,2,2016-11-01
5293662,6177121,70,1,2016-01-03
5295884,27428173,190,2,2019-07-06
5297292,26134830,150,109,2019-06-15
5297788,17462748,68,115,2019-06-30
5298299,11462251,109,2,2015-09-21
5298458,2730883,37,3,2017-12-26
5298896,3868692,124,107,2019-07-07
5299177,11414889,190,9,2018-06-10
5300082,16155254,160,210,2019-06-23
5301003,1763862,160,111,2019-06-22
5302719,9846230,145,0,
5303100,25854571,49,2,2016-06-08
5304431,7503643,159,9,2019-03-31
5305619,5663328,75,0,
5309343,27502743,175,0,
5309460,7989115,150,8,2018-06-23
5309810,24528234,65,8,2015-11-27
5309959,22420999,50,20,2018-11-02
5313584,1747467,52,0,
5315796,839021,176,7,2018-04-12
5315798,22761603,90,1,2015-03-17
5316158,936258,175,8,2016-08-22
5316266,27538684,125,2,2015-08-25
5316377,11137400,249,193,2019-06-05
5316908,1475015,87,7,2018-12-23
5317871,7389379,65,0,
5318322,8354345,495,95,2019-06-17
5319150,3865502,120,21,2019-03-30
5319431,27315132,110,25,2018-07-22
5319785,5734689,159,13,2019-06-16
5320983,588270,189,177,2019-06-09
5325551,27591905,58,0,
5326138,1884659,59,12,2019-03-16
5327035,7363727,51,0,
5327598,11576606,199,1,2016-10-02
5328543,322716,52,1,2015-03-06
5334478,5074654,199,98,2019-06-26
5335792,7877557,100,0,
5336588,12213641,54,46,2019-06-30
5337757,117949,49,59,2019-06-08
5338293,14794302,250,10,2019-04-11
5340170,27240422,45,2,2015-07-09
5340262,27673980,50,214,2019-06-24
5341379,17502474,600,0,
5343821,27589508,200,84,2019-06-25
5344850,27698133,38,13,2018-12-18
5345293,27700855,300,62,2019-06-30
5346488,4731044,50,0,
5346743,7451917,55,7,2018-12-13
5352301,27741331,27,9,2019-03-23
5352802,5740424,200,1,2016-12-30
5353312,23772724,99,13,2019-03-24
5353431,16548665,80,5,2016-01-05
5353612,9350960,250,168,2019-06-23
5353815,27748965,95,0,
5354632,19931875,59,13,2018-08-18
5354796,13649613,57,106,2019-06-20
5358354,2119276,170,20,2019-05-09
5359410,27782348,50,1,2015-03-10
5361021,27790643,49,1,2015-03-23
5361824,1290741,65,2,2018-11-20
5362041,27796188,250,104,2019-06-11
5362279,9787502,200,24,2017-07-01
5363669,13483550,110,10,2016-08-15
5363874,17982486,250,13,2018-04-30
5364134,3201774,73,199,2019-07-02
5364337,27807705,70,0,
5364814,9881214,125,1,2015-04-01
5365190,27551876,195,0,
5366126,569577,75,0,
5370580,12621774,36,69,2019-07-01
5371463,1295576,99,100,2019-01-01
5372082,20806507,100,8,2018-07-02
5372526,1223259,71,56,2019-05-14
5373297,26951283,100,4,2016-10-23
5373703,10887881,85,28,2016-03-27
5374226,6917906,169,16,2016-09-03
5376069,10306287,149,3,2017-06-17
5381943,4693468,89,91,2019-06-14
5382755,26377263,44,1,2016-09-30
5383005,27660118,150,233,2019-06-23
5384643,1564111,125,73,2019-06-08
5384774,26377263,42,2,2015-07-31
5385943,27919611,28,0,
5386402,4624753,155,0,
5389907,3641421,300,1,2019-01-01
5390483,4589525,250,3,2015-11-07
5390882,27944388,70,325,2019-06-19
5392517,1509452,80,2,2015-10-31
5395116,14586567,150,0,
5395679,27969560,65,132,2019-06-24
5396325,1721426,167,2,2015-06-09
5396701,2119276,130,10,2019-05-31
5396801,22249707,115,60,2019-06-23
5397157,27530449,94,199,2019-06-14
5397568,9209691,185,137,2019-06-28
5401148,27998261,195,14,2018-09-24
5402239,27159364,90,1,2015-03-14
5402632,27927011,99,7,2018-03-08
5402672,28005408,499,4,2015-10-27
5404201,28013319,180,135,2019-06-16
5404627,5175035,300,3,2016-06-02
5406041,27974744,100,156,2019-06-19
5406067,17062221,134,139,2019-07-02
5406167,22189723,49,49,2019-06-02
5406187,400240,47,91,2019-07-07
5409372,7016520,120,17,2019-06-24
5409607,25237492,185,9,2018-12-07
5410897,5768957,169,136,2019-07-05
5411787,21327210,130,23,2019-05-27
5412567,19655924,110,3,2015-11-16
5413565,11968309,122,21,2019-05-12
5414178,28065838,150,2,2015-04-24
5414471,7503643,129,1,2018-05-31
5414911,27673980,65,76,2019-04-08
5418312,25237492,115,18,2019-06-30
5418807,27614204,60,81,2019-06-16
5419405,1020326,150,1,2015-08-03
5420456,28100741,200,35,2019-06-24
5423135,11650470,110,1,2015-04-02
5424042,23234988,259,72,2019-05-20
5424994,9488731,150,5,2018-06-08
5429358,420993,295,0,
5430560,15402737,140,2,2016-10-21
5430658,6885157,70,49,2019-06-27
5431845,3680008,134,30,2018-06-24
5432089,23334165,825,28,2019-06-01
5432178,28000421,100,0,
5432597,17822208,175,0,
5432743,23163374,60,0,
5433287,5261137,250,15,2019-06-23
5433367,6480337,58,4,2017-08-21
5433746,28187447,142,106,2019-06-26
5433967,3674378,120,194,2019-06-20
5434150,27813383,136,43,2019-01-25
5434197,4534649,55,71,2016-12-15
5434655,3810454,185,0,
5439148,24468833,75,1,2015-08-09
5439372,19066350,103,98,2019-06-24
5442054,16437254,193,1,2018-11-16
5442313,3483450,700,6,2017-02-15
5442584,27204642,200,14,2019-05-09
5443318,2119276,145,11,2019-06-09
5443581,28234750,200,14,2017-08-28
5445314,21838149,160,54,2019-06-20
5445743,17246368,45,43,2019-03-29
5447255,28255422,151,12,2015-10-26
5447434,28173937,98,20,2016-01-03
5451108,7159349,75,0,
5454050,2119276,185,15,2018-10-09
5458432,1364903,150,6,2019-06-10
5465270,4413909,170,7,2016-08-07
5466630,28183109,119,83,2019-06-16
5466680,18212433,229,5,2018-09-11
5470350,1340207,80,5,2016-09-19
5475870,22709931,100,0,
5476046,10297692,500,68,2019-04-27
5476474,20318406,120,12,2018-07-19
5477034,4687722,85,0,
5477876,1506972,135,17,2019-06-08
5478741,28411613,524,57,2019-06-09
5478901,20121732,60,0,
5481762,5515591,159,142,2019-01-04
5482031,8817100,200,0,
5482918,26602392,73,148,2019-05-30
5487204,6834165,70,2,2015-08-25
5490366,28468845,168,1,2015-03-21
5490833,11463877,75,0,
5491149,59185,169,76,2018-12-15
5492696,15107994,85,6,2016-01-06
5494750,26377263,38,1,2019-03-30
5495026,26377263,48,2,2016-05-07
5495927,860636,42,25,2018-09-30
5497874,248865,80,57,2018-10-10
5500197,6050250,145,8,2016-10-24
5500740,26080167,72,18,2019-05-05
5502282,3398752,95,186,2019-06-22
5504568,3562322,45,49,2019-07-04
5505726,25602417,250,64,2019-06-21
5505918,28557212,73,4,2017-02-21
5506438,2263462,100,1,2015-10-03
5507371,28564535,50,1,2016-07-29
5507784,1924825,165,75,2019-06-27
5509771,1098902,184,123,2019-07-07
5509802,25134906,295,0,
5509980,6145618,135,97,2019-06-30
5510725,7580514,160,53,2019-06-09
5511036,28584269,99,72,2019-06-23
5511067,28577246,85,3,2015-09-28
5512274,7033514,199,1,2015-10-30
5518629,2353777,195,3,2015-10-12
5519207,3191371,80,134,2019-06-13
5521107,9862957,69,21,2018-09-26
5522518,201390,145,13,2016-05-06
5523413,12212944,52,8,2019-05-18
5523654,28645131,80,2,2017-04-05
5523876,119911,300,9,2015-11-14
5524950,18950563,75,2,2019-05-19
5525206,1854977,180,7,2016-01-02
5525510,23086547,62,62,2019-06-23
5526210,8278521,750,50,2019-06-30
5528111,28669815,31,0,
5533000,28690907,250,16,2019-07-01
5534192,28696923,99,8,2016-12-04
5534660,28699661,120,17,2016-01-05
5534962,1539848,150,58,2019-07-01
5536023,28706617,100,0,
5536560,257479,150,6,2017-03-05
5536638,28709982,99,35,2017-01-02
5536824,24715671,200,9,2018-07-19
5536844,28711190,75,0,
5538353,26377263,45,0,
5538410,26377263,45,0,
5538720,28722667,59,75,2019-05-12
5538798,16862116,84,5,2016-09-19
5541897,25237492,140,11,2019-07-01
5543210,3424719,90,8,2019-05-13
5543996,28745989,125,0,
5545560,28752891,250,33,2019-07-01
5545876,10014288,100,0,
5546217,11369454,190,119,2019-06-17
5547081,6289792,298,17,2019-05-14
5549530,322697,99,136,2019-07-03
5550377,13972159,250,12,2017-12-12
5550788,1982425,95,2,2019-05-15
5556358,28513635,110,0,
5557097,3447539,59,109,2019-06-27
5557135,28809821,115,7,2016-11-06
5557536,28812204,200,6,2019-04-27
5557684,9035762,75,8,2017-01-01
5558242,16548032,115,4,2017-06-23
5558596,28473177,146,45,2019-07-01
5561355,640117,110,4,2017-09-03
5562394,17548709,60,0,
5562420,1693243,450,137,2019-06-21
5562710,16155254,160,169,2019-06-21
5562962,1389487,149,15,2017-06-22
5567220,27201435,100,32,2016-05-25
5567278,2306485,220,118,2019-05-20
5567361,7797690,120,282,2019-07-07
5567401,134936,99,24,2017-03-25
5568799,13299977,65,27,2018-11-12
5569167,13728275,50,1,2015-03-16
5569302,5074343,65,0,
5569464,2729850,125,0,
5571405,20559017,75,8,2018-09-21
5572393,28891151,85,3,2019-06-09
5578843,26098783,2000,28,2015-12-06
5579147,10054163,149,1,2015-04-09
5579629,329917,53,5,2016-10-21
5580236,19512999,325,2,2015-09-14
5580648,21497854,45,13,2015-08-17
5581272,26377263,38,4,2018-11-03
5581273,28937325,120,38,2016-09-03
5581442,26377263,38,5,2017-05-13
5582283,26098783,2000,0,
5588253,28974263,60,31,2019-06-26
5588684,489950,190,16,2018-10-13
5590387,20573060,125,16,2019-06-02
5590400,28984530,100,0,
5590966,28723165,70,131,2018-01-20
5591612,7434416,130,45,2019-06-23
5593205,20083880,45,1,2016-01-01
5593679,5855080,110,7,2019-04-30
5593725,29003805,60,18,2019-07-01
5593975,29005043,125,7,2016-10-03
5594865,1342014,81,3,2019-04-24
5594883,29011140,80,0,
5598465,18941320,105,7,2017-10-22
5600260,29034854,200,1,2016-08-01
5601147,11658596,100,0,
5602027,7798111,100,0,
5602200,24665235,75,9,2016-04-19
5602369,1407325,250,17,2018-12-31
5604005,3852579,400,101,2019-06-29
5604704,19523446,160,134,2019-07-02
5605209,28576665,110,175,2019-06-24
5605790,28690907,220,76,2019-07-03
5605822,517966,135,148,2019-06-21
5606308,4514390,99,41,2019-06-22
5611893,5934575,89,6,2019-06-24
5613334,7322898,110,0,
5615835,29106164,75,32,2019-05-24
5616298,836168,2000,9,2016-01-28
5618341,11904076,160,0,
5619149,3868692,475,57,2019-03-01
5621141,23747060,230,41,2019-06-30
5623799,9311147,49,0,
5624616,20469855,125,7,2016-05-17
5624807,15775091,180,2,2017-06-11
5625386,6372947,80,1,2015-09-15
5626601,29161738,55,7,2016-06-12
5627418,13451939,135,140,2019-07-02
5627944,29167335,182,56,2019-06-14
5628539,24715671,209,14,2018-06-10
5629953,23863437,78,26,2017-08-18
5631916,14358525,202,0,
5632551,26377263,48,3,2019-03-02
5636395,11363708,81,165,2019-06-21
5638270,20694703,80,12,2019-06-30
5638792,3128437,60,0,
5638917,7503643,129,5,2019-06-22
5640394,240584,100,28,2018-12-18
5641644,25354313,35,54,2019-01-27
5641857,8000315,100,243,2019-06-28
5642982,26080167,82,11,2019-05-31
5646613,9503725,80,0,
5647213,16482147,128,44,2019-06-20
5647416,2458750,159,14,2019-05-23
5649163,643512,101,4,2019-05-26
5649580,29278028,195,56,2019-03-03
5649623,836168,2000,9,2015-10-19
5651523,9680175,160,57,2019-07-07
5651679,6165258,100,0,
5651944,29278028,195,62,2019-02-19
5652403,3999695,475,1,2015-09-26
5652542,29279330,122,34,2017-06-28
5652946,19233353,45,6,2018-10-15
5656458,16091512,235,10,2016-02-25
5656639,5790236,275,15,2019-05-24
5659180,1394543,99,35,2019-04-28
5659204,26080167,78,0,
5659417,29332408,125,51,2019-06-13
5659666,29336125,125,64,2019-05-30
5660972,4653182,170,0,
5661080,29345363,165,58,2019-06-20
5661276,21503931,129,178,2019-07-01
5661603,27755788,150,1,2018-08-26
5661631,26377263,45,0,
5663222,29358602,90,151,2019-06-30
5670038,10807892,175,85,2018-12-01
5670672,5515591,188,146,2019-06-21
5671103,1686834,80,11,2016-11-07
5671922,1434654,160,3,2016-08-13
5672196,29408218,50,0,
5672288,15586243,100,1,2015-04-27
5672471,142695,65,0,
5672615,2423554,50,15,2019-05-24
5672704,6003891,70,3,2016-04-22
5678143,93781,130,83,2019-06-21
5679129,2671902,60,0,
5679557,14513121,180,21,2019-07-07
5679938,1303542,150,3,2016-10-06
5681611,16514175,69,20,2018-10-26
5681742,4029415,62,47,2019-05-23
5681745,29456424,150,8,2015-11-09
5684147,1606397,118,1,2015-05-26
5684940,470675,195,10,2017-06-25
5690007,22020703,75,155,2019-07-07
5691347,26264587,135,20,2019-06-13
5691755,24575626,450,3,2018-07-07
5692492,3148473,45,10,2016-09-04
5692807,1803036,250,164,2019-06-17
5692870,4471002,70,0,
5693978,29518961,120,1,2015-03-22
5694862,12419033,125,40,2019-06-13
5695055,13347167,118,4,2018-07-28
5695509,15897880,50,0,
5695523,36841,100,107,2019-07-03
5695566,29528182,40,2,2015-04-08
5697062,29537636,225,3,2015-10-24
5697237,2119276,185,6,2018-05-23
5697517,93779,225,17,2017-09-28
5697556,946943,155,58,2019-06-28
5699348,8686625,165,166,2019-06-23
5705775,16437254,165,3,2019-02-20
5706202,7503643,149,1,2017-10-15
5706280,13347167,142,3,2018-08-10
5707711,29592244,59,138,2019-06-18
5707888,3780975,200,6,2016-01-03
5708360,2946319,125,1,2017-01-31
5715049,29628369,181,238,2019-06-23
5717355,29641189,90,3,2019-06-02
5717674,29642992,70,8,2016-10-18
5718494,11559667,150,3,2017-09-15
5718935,29651191,225,13,2018-01-02
5719742,87105,240,8,2019-06-04
5720133,5735779,98,11,2017-03-25
5720569,29661897,100,15,2017-10-23
5720988,29664627,200,8,2016-07-06
5725154,29683852,150,2,2015-04-12
5726139,14001033,65,0,
5726773,23570473,129,18,2016-09-26
5727093,29693386,65,1,2015-04-08
5727850,29697292,70,12,2019-05-21
5728014,29698290,200,9,2019-01-01
5728500,23185328,58,34,2017-01-23
5728502,26955105,180,67,2019-06-30
5728806,4271676,120,3,2015-09-01
5729118,12020405,244,38,2019-06-12
5729222,27281731,40,20,2019-07-07
5729530,29707420,150,0,
5735314,29739883,135,249,2019-07-04
5735323,29741575,150,0,
5735447,4471002,200,0,
5736059,610690,65,24,2019-07-01
5736925,16621177,140,232,2019-07-04
5737678,6094516,80,0,
5737759,7503643,129,1,2018-11-07
5738785,22557949,112,3,2019-05-19
5739031,9080758,80,48,2018-07-29
5742615,29784880,149,6,2019-06-25
5742795,29786027,99,2,2015-06-14
5743959,29792577,50,6,2016-08-16
5746781,22677829,190,34,2018-09-17
5748301,29817997,70,175,2019-06-26
5749147,860636,30,11,2018-10-02
5749382,24911518,96,14,2019-06-03
5749889,16727332,85,0,
5756241,11732381,200,0,
5756464,13347167,118,3,2018-03-31
5756476,27583102,150,21,2019-06-17
5756643,4275400,50,0,
5756767,75815,99,0,
5757333,1632428,350,4,2019-04-20
5757509,29867161,165,0,
5758234,21823,225,82,2019-06-18
5760510,1613244,110,17,2019-05-25
5760776,29885916,245,8,2019-01-02
5761032,29887425,65,58,2019-07-03
5761564,10532169,100,0,
5762947,27673980,60,100,2019-05-27
5763191,29901463,68,105,2019-06-23
5766499,19735540,55,0,
5766895,3448931,195,6,2017-05-29
5769218,29452212,120,0,
5770283,11722846,80,3,2018-08-05
5770483,29936494,195,55,2019-06-14
5771361,21191263,275,1,2015-03-30
5771366,1211067,49,151,2019-06-30
5771655,12212944,30,1,2015-06-19
5773199,2446016,150,48,2019-07-04
5774245,25859072,140,5,2017-10-03
5779471,1674428,160,9,2016-11-13
5779752,19498957,125,4,2015-10-07
5783307,30002976,48,0,
5783517,23533897,50,61,2019-06-26
5783899,23977712,100,315,2019-06-27
5783925,23977712,50,181,2019-06-30
5784146,19446943,320,9,2018-08-31
5784897,29888597,200,41,2017-12-22
5789606,30037999,70,200,2019-06-29
5790990,8818661,70,16,2018-08-27
5791540,30046603,200,2,2017-06-13
5791707,248865,100,71,2019-06-25
5792144,15175443,150,2,2015-07-28
5792453,30050649,185,9,2016-11-06
5793707,8390853,125,117,2019-06-23
5794806,257676,148,11,2019-01-04
5796405,24126726,295,6,2017-09-19
5797398,30078721,80,0,
5803068,16151285,45,27,2018-01-01
5803875,278576,114,81,2019-06-20
5804170,30063582,37,0,
5804184,30112106,45,13,2019-06-23
5804451,13501779,85,14,2019-02-26
5805232,3974808,150,0,
5805561,19390428,240,0,
5806273,23719409,65,157,2019-06-08
5806416,12484957,280,122,2019-06-24
5806687,18060780,65,1,2015-05-05
5806803,17997408,65,136,2019-06-24
5806817,29817997,65,120,2019-06-01
5806829,4473420,120,0,
5811254,6877794,255,12,2018-10-04
5811500,2558779,54,47,2019-05-20
5812875,5963594,175,0,
5816130,29650513,90,30,2019-03-30
5816145,29650513,90,47,2019-03-13
5816151,29650513,90,47,2019-05-12
